movieId,tmdbId
128478,81332
128480,99332
128482,130948
128484,270326
128488,265208
128490,293450
128492,317961
128494,266316
128496,279600
128498,105106
128500,104246
128504,256912
128506,116303
128508,8014
128510,186729
128512,286565
128514,173497
128516,43584
128518,265226
128520,252838
128522,53882
128526,91408
128528,134746
128530,217197
128534,69499
128536,22974
128538,282672
128540,81684
128542,290999
128544,242083
128546,35336
128548,19181
128550,17172
128552,308160
128554,163431
128556,37727
128558,22192
128560,37728
128562,23654
128564,37731
128566,37730
128568,218909
128570,87204
128572,30583
128574,171427
128576,93222
128578,21842
128580,8743
128582,49874
128586,285245
128588,54257
128590,57548
128592,241251
128594,263105
128596,223922
128598,277416
128600,253849
128601,154326
128604,86835
128606,311291
128608,320003
128610,320001
128612,319999
128614,320004
128616,311301
128618,8906
128620,320007
128622,40243
128624,323431
128626,186976
128628,248710
128630,86201
128632,276839
128634,23014
128636,51663
128642,41816
128644,90358
128648,244562
128650,262509
128654,132335
128656,78691
128658,214395
128661,107357
128663,106060
128665,51854
128667,210691
128669,46971
128671,265228
128673,176545
128675,58028
128677,38074
128679,13397
128681,175503
128684,127853
128686,259358
128688,227383
128690,315049
128693,130805
128695,248933
128697,170677
128699,81888
128701,49789
128703,55567
128705,50416
128709,321092
128711,107028
128713,226968
128715,46806
128717,265497
128719,254772
128721,120122
128723,2141
128725,59191
128727,318040
128732,94376
128734,
128736,37058
128738,39902
128740,284568
128742,91165
128748,107509
128750,15468
128752,150983
128754,80329
128756,88309
128758,74822
128760,134171
128762,5602
128764,138587
128766,152635
128768,122229
128770,183962
128774,94129
128776,91571
128778,267654
128780,244048
128782,3004
128784,118150
128786,287391
128788,38421
128790,78222
128792,142979
128794,225223
128796,163333
128798,5770
128800,65718
128802,44994
128804,44541
128806,90072
128810,131507
128812,213831
128816,105403
128818,74647
128820,155132
128826,127092
128830,66178
128832,206296
128834,11925
128836,181454
128838,201085
128840,254258
128842,300803
128848,100032
128850,47631
128852,17870
128854,18128
128858,147415
128860,26808
128862,122023
128864,303457
128866,295914
128868,31534
128870,265910
128872,26910
128874,32601
128876,31547
128878,249772
128880,299049
128882,12504
128884,74809
128886,60430
128888,39994
128890,326088
128892,86461
128896,81541
128898,214218
128900,195862
128902,105554
128904,294826
128906,37590
128908,117098
128910,85340
128912,216652
128914,259395
128918,55804
128920,291325
128922,13611
128924,46510
128926,133838
128928,95108
128930,7392
128936,86603
128938,149119
128940,36921
128942,326591
128944,11425
128946,158382
128948,218393
128950,91410
128952,52868
128954,134656
128956,274958
128958,42153
128960,42081
128962,260448
128964,83209
128966,70322
128968,15567
128971,24633
128973,84012
128975,243938
128977,78193
128979,278739
128981,78274
128983,165129
128985,21775
128987,19106
128989,18896
128991,269711
128995,26666
128997,27409
128999,123906
129003,268522
129005,189204
129007,68815
129009,170750
129013,13587
129015,88318
129017,277686
129019,289795
129021,288313
129030,326536
129032,315010
129034,98554
129036,149347
129038,105091
129040,86501
129042,104644
129044,28656
129046,81189
129048,86647
129050,59072
129052,68635
129054,86508
129056,175287
129058,90944
129060,99449
129062,50425
129064,300176
129066,274805
129068,228736
129070,29858
129072,260921
129074,107325
129076,316183
129078,287509
129080,95744
129183,271164
129185,117913
129187,242240
129189,69974
129191,42590
129193,218262
129195,261985
129199,158150
129201,121822
129203,257347
129205,70950
129207,145838
129211,41099
129213,284765
129217,264589
129219,122221
129221,37126
129223,73551
129225,173635
129227,285176
129229,286873
129231,50714
129233,285270
129235,126331
129237,44690
129239,92309
129241,81365
129243,47110
129245,58865
129248,208028
129250,325358
129252,126433
129256,84644
129262,49116
129264,162821
129268,4274
129270,42145
129272,76519
129274,37455
129276,246049
129285,96987
129289,243881
129291,306293
129293,37858
129295,129311
129297,195191
129299,114155
129301,186970
129303,179812
129305,31355
129307,45417
129309,65364
129311,13842
129313,179150
129315,42310
129317,2993
129321,125141
129323,260852
129325,193784
129333,278632
129335,121493
129337,6547
129340,186975
129342,229304
129344,25320
129346,146578
129348,251987
129350,165864
129352,245025
129354,256591
129356,89385
129358,25745
129360,221791
129362,288789
129364,246127
129366,76532
129368,254719
129370,228165
129372,234212
129374,28680
129376,27706
129378,69578
129380,158647
129382,118390
129384,104935
129386,90015
129389,41934
129391,204090
129395,21742
129397,119569
129401,17041
129403,80343
129405,85349
129407,59596
129409,38399
129411,327924
129413,195382
129415,37028
129417,211561
129419,26296
129421,146596
129423,89351
129425,104549
129428,268238
129430,259183
129432,38082
129435,96631
129437,191726
129441,159652
129443,253284
129445,66584
129447,57681
129449,282624
129451,113655
129454,232610
129456,146380
129458,75086
129460,46448
129464,198326
129466,121513
129470,196421
129472,198772
129474,14505
129476,117212
129478,113300
129480,89656
129482,281249
129484,82430
129486,87365
129488,39925
129490,28801
129492,77399
129500,95029
129502,115972
129504,164578
129506,28771
129508,93181
129510,201124
129512,40419
129514,13643
129516,65534
129518,70989
129520,59163
129522,38017
129524,54064
129526,10119
129528,118180
129530,126729
129532,63585
129534,59110
129536,31292
129555,218305
129640,83909
129642,90115
129644,233863
129646,69517
129651,160874
129653,220620
129655,104912
129657,290764
129659,228203
129661,105156
129663,290134
129667,173168
129669,245158
129671,55433
129673,207766
129675,309302
129679,59068
129681,131314
129683,260910
129685,294091
129687,66055
129689,105120
129691,128353
129695,295388
129697,320691
129699,119884
129701,31243
129703,104848
129705,285595
129707,243940
129709,241754
129711,112649
129713,47985
129715,298396
129717,63067
129719,38396
129721,50531
129723,66700
129725,71654
129727,74064
129729,79683
129731,29498
129735,6584
129737,239573
129739,298040
129741,165586
129743,75993
129745,315238
129749,197950
129751,104435
129753,102740
129755,216876
129759,277167
129763,67883
129765,105853
129767,260912
129769,128588
129771,223954
129773,132759
129775,17470
129777,91443
129779,196750
129781,259956
129784,45179
129786,54890
129788,191121
129790,285401
129792,45628
129802,121358
129812,83912
129814,106326
129816,59050
129818,246743
129820,264337
129822,324260
129824,79719
129826,322456
129828,103672
129830,50135
129834,287233
129836,2963
129838,132426
129841,174372
129843,269200
129845,270938
129847,161267
129849,195186
129851,33229
129853,75861
129855,59015
129857,197936
129859,73530
129865,106357
129867,121301
129869,105433
129871,105149
129873,195020
129875,230606
129877,105232
129879,105384
129881,260839
129883,105145
129885,199985
129887,157152
129889,205865
129891,105151
129895,157085
129897,174650
129899,105383
129903,92377
129905,209032
129907,76226
129909,213983
129911,86321
129913,91908
129915,181999
129917,36785
129919,127424
129921,84176
129923,102807
129925,288312
129927,125344
129929,44570
129931,213598
129933,216790
129935,97607
129937,241554
129939,257912
129941,48775
129943,280922
129945,139571
129947,48207
129949,326057
129951,250668
129953,107444
129958,201777
129970,139334
129972,205031
129978,38681
129980,317683
129984,141229
129986,106922
129988,195367
129990,285992
129992,3697
129994,107068
129996,200867
130000,183039
130002,135015
130004,235645
130006,48399
130008,27638
130010,294225
130014,26852
130016,29094
130018,42288
130020,241225
130022,53769
130024,3471
130026,242059
130028,184351
130034,265712
130036,294690
130038,66164
130040,49239
130042,138941
130044,254193
130046,144204
130048,30460
130050,279972
130052,112454
130054,137370
130056,324279
130058,330275
130060,142528
130062,59346
130064,85025
130066,135281
130069,291362
130071,260030
130073,150689
130075,326359
130077,283302
130079,321644
130081,263281
130083,228968
130085,319975
130087,238215
130089,327225
130091,85511
130093,176387
130095,43826
130097,99909
130099,181532
130101,43871
130103,31341
130105,68957
130107,5065
130109,261249
130111,39110
130114,61183
130116,171045
130118,108406
130120,98117
130128,124521
130130,221395
130132,35834
130138,41255
130140,43018
130142,129437
130144,50609
130146,110965
130148,48162
130150,297850
130152,32941
130154,114941
130156,76794
130163,179715
130165,305543
130170,48719
130173,40681
130176,71507
130178,30639
130180,106228
130182,266966
130185,65506
130192,43038
130194,39001
130196,133601
130198,163631
130200,142986
130202,51136
130204,70202
130206,109102
130208,48457
130210,64849
130213,163098
130217,25548
130219,72003
130229,174987
130231,169158
130233,253283
130235,49306
130237,85798
130239,281255
130241,287898
130243,50104
130247,323555
130250,158113
130252,148410
130254,175502
130259,137960
130261,46586
130263,272596
130265,207589
130267,200324
130269,35946
130271,71626
130273,121372
130275,264553
130277,141978
130280,86740
130284,45197
130288,35023
130290,193523
130292,236314
130294,295058
130296,305450
130298,300364
130320,324436
130322,295786
130324,38445
130326,325205
130328,13923
130330,77570
130332,55784
130334,4785
130336,89146
130338,89531
130340,88418
130342,256306
130344,215637
130347,14733
130349,228558
130351,70027
130356,77787
130364,5079
130366,253350
130368,280726
130372,69576
130374,328233
130376,47467
130378,221488
130380,69999
130382,121830
130384,39522
130386,154140
130388,193229
130390,13277
130392,97899
130394,67654
130396,47432
130398,25055
130400,101904
130402,31347
130404,71591
130406,40261
130408,264321
130410,107414
130412,102938
130414,258427
130416,122751
130418,53102
130420,103432
130422,28784
130424,72993
130426,91583
130430,230400
130432,158200
130434,94468
130436,90086
130440,32064
130442,199578
130444,175774
130446,75028
130448,243688
130450,266647
130452,252512
130454,45148
130456,37039
130458,40113
130460,80757
130462,257444
130464,322378
130468,272634
130472,100205
130474,271674
130476,59414
130478,267481
130480,27035
130482,27036
130484,71910
130488,253307
130490,262500
130492,325138
130494,82448
130496,230179
130498,39385
130500,142408
130502,78258
130504,40180
130506,118412
130508,113082
130510,144288
130512,271724
130514,30496
130516,18815
130518,213110
130520,228161
130522,20377
130524,261375
130526,69619
130528,71924
130530,118883
130532,62243
130534,216362
130536,255086
130538,252714
130540,252888
130542,134186
130544,125990
130548,75116
130552,252144
130554,128364
130556,86574
130558,97593
130560,82598
130562,216153
130564,110661
130566,34337
130572,181269
130574,260947
130576,245703
130578,266396
130580,275060
130582,276401
130584,199647
130586,38198
130588,255343
130590,260285
130594,210795
130596,74746
130600,276410
130602,87472
130604,47570
130608,30792
130610,79576
130612,108723
130614,48691
130618,314389
130620,144625
130622,255890
130624,260176
130626,136070
130628,244063
130630,227975
130632,220493
130634,168259
130636,277685
130638,246308
130640,140441
130642,228973
130644,23155
130646,105503
130648,59098
130652,261258
130654,71840
130656,284013
130660,75848
130664,82796
130666,271550
130668,97559
130670,26340
130672,255843
130674,79823
130676,269426
130678,100203
130680,26113
130682,256030
130684,291272
130686,293970
130688,112058
130690,87117
130692,73612
130694,119552
130698,110843
130702,80624
130704,90806
130706,193474
130708,93576
130716,60079
130720,101656
130722,10583
130724,63590
130726,10582
130728,10581
130730,10580
130732,239900
130734,69165
130736,167951
130738,87122
130740,103605
130744,168538
130746,5896
130748,31281
130750,194697
130754,120600
130756,176554
130758,141879
130762,23504
130766,55809
130768,57219
130770,236713
130772,79405
130776,112518
130778,40927
130780,167484
130784,87178
130786,84416
130788,70903
130792,224258
130794,49038
130796,67058
130800,71750
130802,50295
130804,51434
130808,38652
130810,117428
130812,117424
130814,31942
130816,52964
130818,169655
130820,94236
130822,120386
130824,42030
130826,77824
130828,174383
130830,94005
130832,110624
130834,163630
130836,28263
130838,173638
130840,241855
130842,327029
130846,121052
130848,266537
130850,276901
130852,302465
130854,79570
130856,48376
130858,81464
130860,76172
130862,240745
130864,111323
130866,169656
130870,47412
130872,110327
130874,29214
130876,42253
130878,137222
130880,40040
130882,83361
130892,35453
130894,267793
130896,70072
130898,230274
130900,19318
130902,66655
130904,40344
130906,257001
130908,67745
130912,136190
130914,94874
130916,77701
130918,110168
130920,145660
130922,106682
130924,33018
130926,106679
130928,38446
130930,86643
130932,163997
130934,36600
130936,125754
130938,86644
130940,47973
130942,110703
130946,146192
130948,88252
130950,330047
130952,285863
130954,8371
130956,181283
130958,78402
130960,39041
130962,105766
130964,74119
130966,118083
130968,149926
130970,13015
130972,264357
130976,184155
130978,32334
130980,137221
130982,81022
130984,317168
130986,165027
130988,283227
130990,187252
130992,31413
130994,108540
130996,45777
130998,52980
131000,52874
131002,64912
131004,52979
131009,9527
131011,79572
131013,257091
131015,143928
131017,326665
131019,322518
131021,161064
131023,305091
131025,130100
131027,53915
131029,328032
131031,96217
131050,80527
131052,259616
131054,35177
131056,1269
131058,51450
131060,1419
131062,14642
131064,298751
131066,79433
131068,81086
131070,133396
131072,150056
131074,61104
131076,11207
131078,257734
131080,16119
131082,167161
131084,11651
131086,204712
131088,11179
131090,79361
131092,21385
131094,33719
131096,114438
131098,238302
131100,130798
131102,50166
131104,33436
131106,5833
131108,78694
131110,333324
131112,12128
131114,71191
131116,15713
131118,10659
131120,96872
131122,48411
131124,1615
131126,1616
131128,11084
131130,24696
131132,9497
131134,2169
131136,9337
131138,6172
131140,78313
131142,9673
131144,9514
131146,9496
131148,73770
131150,10036
131152,233438
131154,11664
131156,9572
131158,1915
131160,51880
131162,258751
131164,208982
131166,56771
131168,254578
131170,328595
131172,160171
131174,287422
131176,254200
131178,265563
131180,293771
131182,190231
131184,69472
131186,272162
131188,177436
131190,86094
131192,179053
131194,206518
131196,138486
131198,180721
131200,15923
131202,44119
131204,127519
131206,153162
131209,179473
131211,103164
131213,108295
131215,218810
131221,119525
131223,89397
131225,302388
131229,161181
131231,301225
131233,214447
131237,35428
131239,91628
131241,9478
131243,10470
131246,214922
131248,10010
131250,9565
131252,9677
131254,4436
131256,9274
131258,285213
131260,32099
131262,286971
131264,210486
131266,47745
131268,332079
131270,290864
131272,22489
131274,42023
131276,139404
131278,264098
131280,326003
131282,202639
131284,252954
131286,247798
131290,102178
131292,46696
131294,29582
131296,250886
131300,106268
131305,27662
131308,68745
131310,87629
131316,15469
131318,222996
131320,173626
131322,288890
131324,242628
131326,333572
131328,145695
131339,83779
131341,112739
131343,23284
131345,104458
131347,114116
131353,167262
131357,204737
131359,58920
131361,120520
131363,263222
131365,143877
131369,257574
131371,241797
131373,187482
131375,245260
131378,17212
131380,52825
131382,22365
131384,181225
131386,29254
131389,15674
131391,183218
131393,20893
131396,139328
131398,221693
131400,85853
131402,264741
131404,333502
131406,187048
131409,277388
131411,278283
131415,121520
131417,38664
131419,46368
131421,273341
131425,37897
131427,184267
131429,52827
131431,36335
131433,140212
131437,75006
131439,237756
131442,276904
131444,221732
131446,221731
131448,323967
131451,299551
131453,106717
131455,26321
131457,294993
131460,118993
131462,9629
131464,146229
131466,294991
131468,181491
131470,293572
131472,253376
131474,265019
131476,299588
131478,314065
131480,298093
131482,15286
131484,50288
131486,267457
131496,274815
131498,257134
131500,77586
131502,214135
131504,228426
131506,53252
131508,73534
131510,86649
131512,95939
131514,268221
131516,53435
131518,199352
131522,288618
131524,259843
131526,71911
131528,29942
131530,129115
131532,126883
131534,84925
131536,255253
131538,255979
131540,67183
131542,37977
131544,134213
131546,61117
131548,52736
131550,37573
131552,84724
131554,83567
131556,101995
131558,54424
131560,35964
131562,124611
131564,270336
131566,270409
131568,138767
131570,254023
131572,131739
131574,2189
131578,44664
131582,110538
131584,264763
131586,293126
131588,60029
131590,52117
131592,67693
131594,148833
131596,57683
131602,163523
131604,82401
131606,294697
131610,46836
131612,123598
131614,92273
131616,59136
131618,56377
131620,296095
131622,70349
131624,276906
131626,300690
131628,257214
131630,88338
131632,161743
131634,49497
131636,10584
131638,169379
131640,142216
131642,117509
131644,46578
131646,62545
131648,177354
131650,27200
131652,12601
131654,151123
131656,263109
131658,244539
131660,62678
131662,26447
131664,192452
131670,14630
131672,81457
131674,58507
131678,98103
131682,57308
131684,46830
131686,101968
131688,59798
131690,16217
131694,30412
131696,15029
131698,38173
131700,117510
131702,151370
131704,54803
131706,210777
131708,117512
131710,134308
131712,58219
131714,308504
131716,83706
131718,40817
131720,92038
131722,72024
131724,321640
131726,296029
131728,30723
131730,85598
131732,251524
131736,190913
131739,321528
131741,208688
131743,85948
131745,38172
131749,268523
131751,228692
131753,58411
131755,251489
131757,88255
131759,38923
131761,30467
131763,93935
131765,87817
131767,251709
131769,38981
131771,251419
131775,305310
131777,151141
131779,181801
131781,205035
131786,31448
131788,51743
131790,134153
131792,29631
131794,90888
131796,304357
131798,29611
131802,38924
131806,46684
131808,283703
131810,159479
131812,50220
131816,248808
131818,33370
131820,328763
131822,11677
131824,10146
131826,320996
131828,301304
131830,269148
131832,18506
131834,231401
131836,13584
131838,158455
131840,111149
131842,276902
131844,284189
131846,51883
131848,9803
131850,332356
131852,156329
131854,41422
131856,79908
131858,111375
131860,255673
131862,128947
131864,149107
131866,36808
131868,40600
131870,119592
131872,24626
131874,251406
131876,95101
131878,255324
131880,27886
131882,75597
131884,104043
131888,84997
131890,211662
131892,117514
131894,155157
131896,93922
131900,129332
131902,12585
131904,30411
131906,59977
131908,29819
131910,38967
131912,31086
131914,93937
131916,114674
131920,228108
131922,85964
131924,163528
131926,279679
131928,84771
131930,89931
131932,38916
131934,30296
131936,36696
131938,165660
131940,214827
131942,99789
131944,93215
131946,93938
131948,68884
131950,56379
131952,248559
131954,29108
131956,323048
131960,47946
131962,334651
131964,43030
131966,31344
131968,44672
131970,84777
131972,85172
131974,202337
131980,242575
131982,95740
131984,226728
131986,81894
131988,117602
131990,155219
131994,98308
131996,30643
131998,54118
132000,72178
132002,37935
132004,292026
132006,124218
132008,58242
132010,107287
132012,65218
132014,116521
132016,111194
132018,77850
132022,91068
132024,71697
132028,89909
132030,260672
132032,272058
132034,200114
132036,188826
132038,142960
132040,8490
132044,85230
132046,158852
132048,294083
132050,37582
132052,322460
132054,107525
132056,255157
132058,167221
132060,229328
132062,136345
132064,330588
132066,215658
132068,283708
132070,253639
132072,323016
132074,250665
132076,208333
132078,289126
132080,320299
132082,335141
132084,335145
132086,267623
132088,144360
132090,281245
132092,221660
132094,74087
132098,142388
132100,292262
132102,29731
132106,19900
132110,26574
132112,253626
132114,10370
132116,158217
132118,259958
132120,59481
132122,283698
132124,53670
132126,121578
132128,243526
132130,284270
132132,186610
132134,180418
132136,312797
132138,88744
132140,62008
132142,62730
132144,283707
132146,229182
132148,321678
132150,26569
132153,253303
132155,134662
132157,256961
132159,282313
132161,32901
132163,261273
132165,312316
132167,52629
132169,54770
132171,139302
132173,287587
132175,145474
132178,19306
132180,270654
132182,269776
132184,103199
132186,328799
132188,127475
132190,203072
132192,247668
132194,100351
132196,132128
132198,90509
132202,201272
132206,195385
132208,92233
132210,77029
132212,91255
132214,92389
132216,72002
132218,155752
132220,167101
132222,3164
132224,107678
132226,171900
132230,38059
132232,30034
132234,52681
132236,44409
132238,265741
132240,43789
132242,12406
132247,95493
132249,281180
132251,90722
132253,134693
132255,108352
132259,46915
132261,42495
132264,91472
132266,38298
132268,52212
132270,301229
132272,86269
132275,61865
132278,85184
132280,274415
132282,86258
132284,94739
132286,299353
132288,92716
132290,186682
132292,85726
132294,70247
132296,128043
132298,147264
132300,185843
132302,45679
132305,233795
132307,291558
132309,47944
132311,158724
132313,159774
132315,20036
132317,165321
132319,275244
132321,233844
132323,66765
132325,28855
132327,128614
132331,91683
132333,278990
132335,270400
132338,259453
132340,214464
132342,38154
132344,35703
132346,43913
132348,17669
132350,27693
132352,164331
132354,97829
132356,281778
132358,330431
132360,19599
132362,14572
132364,260310
132366,248087
132368,94205
132370,225982
132372,139862
132374,75066
132377,289720
132379,294517
132381,282631
132384,32029
132386,96337
132388,55044
132390,85644
132392,84511
132394,144498
132398,107335
132402,290865
132404,75989
132406,63056
132408,49823
132410,154276
132412,241939
132414,246654
132416,12697
132418,329540
132420,18068
132422,278316
132424,228205
132430,272418
132432,142115
132434,52333
132436,38035
132438,266331
132440,45873
132442,284289
132444,325382
132446,284470
132448,332759
132450,228381
132452,290043
132454,254936
132456,21461
132458,295592
132460,315367
132462,313074
132464,114003
132468,128207
132470,35852
132472,201132
132474,28904
132476,194883
132478,46808
132480,293863
132482,297702
132484,250756
132486,132342
132488,319389
132490,174615
132492,329241
132494,261906
132496,256924
132502,119052
132506,30104
132508,36754
132510,126081
132512,129084
132514,85356
132516,143525
132518,21891
132520,333089
132522,70758
132524,283691
132526,95056
132528,44216
132530,87503
132532,198044
132534,336018
132537,85966
132539,26503
132541,39992
132543,48846
132545,37932
132547,325113
132549,309304
132551,248611
132553,131455
132555,39185
132557,54735
132559,54732
132561,265330
132563,214074
132565,26687
132567,13892
132569,333103
132571,21383
132575,197583
132577,73529
132579,122662
132584,50794
132586,111771
132588,262009
132590,250745
132592,168864
132594,300155
132596,60591
132600,77128
132602,208179
132604,27698
132606,252845
132608,250349
132610,50113
132612,108309
132614,261860
132616,312793
132618,192712
132622,80530
132624,296941
132626,290300
132628,311627
132630,297270
132632,175112
132634,100830
132636,118762
132638,44706
132640,113824
132642,31042
132644,289723
132646,28969
132648,269258
132650,36897
132652,101669
132654,45190
132656,327418
132658,321030
132660,332340
132662,72953
132664,63573
132666,290304
132668,144097
132670,214884
132672,106824
132674,95590
132678,107321
132682,12447
132684,127546
132686,31899
132688,70026
132690,86768
132692,210363
132694,81565
132699,175929
132703,32032
132705,109537
132707,104663
132711,56555
132713,204799
132715,173429
132717,99881
132719,52702
132723,204686
132725,134608
132727,170315
132729,179376
132731,302516
132733,268718
132735,309889
132737,74631
132739,18819
132741,10037
132743,109216
132745,122252
132747,186869
132749,80168
132751,118549
132753,48136
132756,57863
132758,56153
132760,155597
132762,142358
132764,56177
132766,56134
132768,63698
132770,2814
132772,64959
132774,229425
132776,127450
132778,270163
132780,266689
132782,32061
132784,54388
132788,96087
132790,59810
132792,253262
132794,328252
132796,254128
132798,241257
132800,284537
132802,279117
132804,223150
132806,242332
132808,79968
132810,38707
132812,79971
132814,79973
132816,63187
132818,80026
132820,80167
132822,131821
132824,53623
132826,92705
132828,297231
132830,99855
132832,29100
132834,278368
132836,155128
132838,35916
132840,51476
132844,63029
132846,28663
132852,105667
132854,81124
132856,273189
132858,81235
132860,59873
132862,23334
132864,46626
132866,81710
132868,81718
132870,109279
132872,81720
132874,89156
132877,259180
132879,125889
132883,284689
132886,43784
132888,300302
132890,314559
132892,73036
132894,90171
132896,258630
132898,89315
132900,134602
132902,173205
132904,105972
132906,321494
132908,39412
132910,40978
132912,146047
132914,61108
132916,40348
132918,39965
132920,90119
132922,28682
132924,28324
132926,28325
132928,40132
132930,50438
132932,251350
132934,158618
132936,28574
132938,153035
132940,89817
132942,84708
132944,99545
132946,294085
132948,166260
132950,146270
132952,31524
132954,290504
132958,174351
132961,250734
132963,139322
132965,249916
132967,121929
132969,84300
132971,282983
132973,295554
132975,139215
132977,202575
132979,134126
132981,137955
132983,118065
132987,150230
132989,259611
132991,265851
132993,214093
132995,71394
132997,259072
132999,107184
133001,182067
133003,205490
133005,254321
133007,107002
133009,74605
133011,134998
133013,2192
133015,4731
133017,110260
133019,229134
133021,338344
133025,105862
133029,49212
133037,74646
133045,28318
133047,30997
133049,77681
133051,122471
133053,154433
133055,28678
133057,312092
133059,172075
133063,105837
133065,86248
133067,52809
133069,50849
133071,52810
133073,53155
133075,94809
133077,52808
133079,28489
133081,105859
133083,3701
133085,28488
133087,68146
133089,3699
133091,64630
133093,105079
133095,279874
133097,64525
133099,145002
133101,161648
133105,148431
133107,151423
133109,260857
133111,91473
133115,268159
133117,215946
133119,290656
133121,92397
133123,15165
133125,13284
133127,15016
133129,316322
133131,21705
133133,73456
133135,285733
133137,57737
133139,13002
133141,129533
133143,13004
133145,34134
133147,13283
133149,91342
133151,23566
133153,168903
133155,13459
133157,255718
133159,196254
133161,16418
133163,16962
133165,13285
133167,15015
133169,15906
133171,227200
133173,18198
133175,136215
133177,53019
133179,56858
133181,33447
133183,325557
133185,304410
133187,98297
133189,214131
133191,255837
133195,249070
133197,237718
133199,96349
133201,104513
133203,68370
133205,216989
133207,289339
133209,54002
133211,31968
133213,256011
133215,21671
133217,335819
133219,44683
133221,37339
133223,218670
133225,240704
133227,183832
133229,290815
133231,200918
133233,174378
133235,227325
133237,135214
133239,209556
133241,160768
133243,287815
133255,193418
133259,38911
133262,173911
133264,75947
133266,71992
133268,40742
133270,298634
133272,47678
133274,268015
133276,283322
133279,232351
133281,275601
133283,44720
133285,284581
133287,113374
133289,182228
133291,288931
133293,85129
133295,314407
133297,171755
133299,256562
133301,256328
133303,55194
133305,65252
133307,111173
133309,64316
133311,201867
133313,221418
133315,84350
133317,89595
133319,320179
133321,305022
133323,128766
133325,57510
133327,158443
133329,133741
133331,179159
133333,253291
133335,75910
133337,49785
133339,332286
133341,85967
133343,42413
133345,110980
133347,330115
133349,316715
133351,50106
133353,42156
133355,77352
133357,320882
133359,335662
133361,64714
133365,306482
133367,168758
133369,153737
133371,60170
133373,240607
133375,149868
133377,301728
133379,205466
133381,130612
133383,284305
133385,101852
133387,285581
133389,332835
133391,326923
133393,265934
133395,256021
133397,164286
133399,252596
133401,313096
133404,273879
133407,54466
133409,147055
133411,80760
133413,89857
133415,323214
133417,327476
133419,254470
133421,59839
133423,62363
133425,132972
133427,105223
133429,121927
133431,12534
133433,157696
133435,5082
133437,223895
133439,264471
133441,241553
133443,290370
133445,207790
133447,172747
133453,270673
133455,46568
133457,46443
133461,186909
133463,61738
133465,327468
133467,110367
133469,241562
133471,241557
133473,44488
133477,328203
133479,101652
133481,254493
133483,187447
133485,157729
133489,97987
133493,107193
133497,107181
133499,284530
133501,218772
133503,72949
133505,94527
133507,136368
133509,266621
133511,185713
133515,108353
133517,70324
133519,183049
133521,238810
133523,47716
133525,271847
133527,139198
133529,134223
133531,96793
133533,139170
133535,47069
133537,74198
133539,75193
133541,190795
133543,261033
133545,258099
133547,337101
133549,34646
133551,90879
133555,108969
133557,187219
133559,52777
133561,259550
133563,118255
133565,130401
133567,13775
133569,1481
133571,174754
133573,175869
133575,50868
133577,50922
133579,67025
133581,214138
133583,330544
133585,147287
133587,42770
133589,222194
133591,9646
133593,266442
133596,213857
133598,139730
133600,27998
133602,277662
133604,241769
133606,66082
133608,147905
133610,127142
133612,99381
133614,130866
133616,241081
133618,143170
133620,29846
133622,271561
133624,208517
133626,191829
133628,242629
133630,188465
133632,252886
133636,43382
133638,257084
133640,84902
133643,193524
133645,258480
133647,333382
133649,120370
133651,147841
133653,313867
133655,57419
133657,31789
133659,108061
133661,42533
133663,106823
133665,284753
133667,61777
133671,201419
133673,173165
133675,69129
133677,129360
133679,134255
133681,88504
133683,331773
133689,326284
133691,218482
133693,242065
133695,241882
133697,21625
133699,28740
133701,48842
133703,17593
133706,55033
133708,305088
133710,245846
133712,31139
133714,123969
133716,42279
133718,191608
133720,78478
133722,257521
133724,298830
133727,276550
133729,34312
133731,118612
133733,127326
133735,58301
133737,222885
133739,148782
133741,71393
133743,123949
133745,51268
133747,145221
133749,215976
133751,93754
133753,297362
133755,98128
133757,76018
133759,40537
133761,102165
133763,308715
133765,227723
133767,58128
133769,21614
133771,254320
133773,322766
133775,88937
133778,287483
133780,256057
133782,287424
133784,28746
133786,2392
133788,40029
133790,260914
133792,103067
133794,93184
133796,14067
133798,268920
133800,41051
133802,223485
133804,138502
133806,259830
133808,291854
133810,24632
133812,169844
133814,84572
133816,65497
133818,193387
133820,40774
133822,35564
133824,94365
133826,87321
133828,291613
133830,103675
133832,171424
133835,337210
133837,113040
133841,244418
133845,114953
133849,182424
133851,167649
133853,33382
133855,199779
133857,213744
133859,310319
133861,21554
133863,215520
133865,337944
133867,248574
133869,292040
133871,61041
133873,322488
133875,56959
133877,75162
133879,5061
133881,63625
133883,190853
133885,261039
133887,261857
133889,51560
133891,91584
133893,17566
133895,224303
133897,283704
133900,104146
133902,235678
133904,127570
133907,95955
133909,115384
133911,140470
133913,84780
133915,140418
133917,37461
133919,74314
133921,125873
133923,38433
133925,140472
133927,167057
133929,140469
133931,339539
133933,5056
133935,26181
133939,82931
133941,277399
133943,105869
133945,321769
133947,290715
133949,281730
133951,118575
133953,174665
133955,95630
133957,251837
133959,54707
133961,60596
133964,294544
133966,48643
133968,119006
133970,43351
133974,12826
133976,84628
133980,191322
133982,61803
133984,73369
133986,236395
133988,52051
133990,78552
133992,104106
133994,320703
133998,108506
134000,188249
134002,170277
134004,25973
134006,132641
134009,59142
134011,47590
134013,165567
